"","Date.Rptd","date","TIME.OCC","AREA","AREA.NAME","Crm.Cd","Crm.Cd.Desc","Vict.Age","Vict.Sex","Vict.Descent","Premis.Cd","Premis.Desc","Weapon.Used.Cd","Weapon.Desc","Status","Status.Desc","LAT","LON"
"1099","03/24/2020 12:00:00 AM",2020-03-23,2300,7,"Wilshire",626,"INTIMATE PARTNER - SIMPLE ASSAULT",27,"M","W",101,"STREET",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","AO","Adult Other",34.0353,-118.3779
"1100","03/21/2020 12:00:00 AM",2020-03-19,1645,11,"Northeast",930,"CRIMINAL THREATS - NO WEAPON DISPLAYED",30,"M","O",502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",511,"VERBAL THREAT","IC","Invest Cont",34.0968,-118.2961
"1101","03/25/2020 12:00:00 AM",2020-03-25,2350,1,"Central",210,"ROBBERY",23,"M","B",903,"MTA - RED LINE - 7TH AND METRO CENTER",200,"KNIFE WITH BLADE 6INCHES OR LESS","AA","Adult Arrest",34.048,-118.2577
"1102","03/20/2020 12:00:00 AM",2020-03-20,1915,5,"Harbor",624,"BATTERY - SIMPLE ASSAULT",43,"F","H",108,"PARKING LOT",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","AA","Adult Arrest",33.7365,-118.2923
"1103","03/19/2020 12:00:00 AM",2020-03-19,2100,3,"Southwest",236,"INTIMATE PARTNER - AGGRAVATED ASSAULT",29,"F","H",101,"STREET",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","AA","Adult Arrest",34.0101,-118.2872
"1104","04/22/2020 12:00:00 AM",2020-04-01,800,4,"Hollenbeck",820,"ORAL COPULATION",38,"F","A",501,"SINGLE FAMILY DWELLING",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","AO","Adult Other",34.0277,-118.1979
"1105","05/26/2020 12:00:00 AM",2020-04-02,1200,4,"Hollenbeck",236,"INTIMATE PARTNER - AGGRAVATED ASSAULT",37,"F","H",502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","AO","Adult Other",34.0481,-118.2106
"1106","05/25/2020 12:00:00 AM",2020-04-01,2100,4,"Hollenbeck",626,"INTIMATE PARTNER - SIMPLE ASSAULT",50,"M","W",502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","AO","Adult Other",34.0481,-118.2106
"1107","04/02/2020 12:00:00 AM",2020-04-02,810,20,"Olympic",624,"BATTERY - SIMPLE ASSAULT",62,"M","O",501,"SINGLE FAMILY DWELLING",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","AO","Adult Other",34.0473,-118.2916
"1108","03/30/2020 12:00:00 AM",2020-03-30,1130,21,"Topanga",626,"INTIMATE PARTNER - SIMPLE ASSAULT",24,"F","O",502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","AO","Adult Other",34.1827,-118.5903
"1109","03/22/2020 12:00:00 AM",2020-03-22,15,19,"Mission",626,"INTIMATE PARTNER - SIMPLE ASSAULT",29,"F","H",102,"SIDEWALK",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","AA","Adult Arrest",34.2676,-118.4643
"1110","03/26/2020 12:00:00 AM",2020-03-26,1430,18,"Southeast",930,"CRIMINAL THREATS - NO WEAPON DISPLAYED",43,"X","X",406,"OTHER STORE",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","IC","Invest Cont",33.9601,-118.2881
"1111","04/02/2020 12:00:00 AM",2020-04-02,400,18,"Southeast",624,"BATTERY - SIMPLE ASSAULT",22,"M","H",501,"SINGLE FAMILY DWELLING",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","AO","Adult Other",33.9465,-118.2717
"1112","03/29/2020 12:00:00 AM",2020-03-29,2020,18,"Southeast",901,"VIOLATION OF RESTRAINING ORDER",59,"F","B",501,"SINGLE FAMILY DWELLING",515,"PHYSICAL PRESENCE","IC","Invest Cont",33.9483,-118.2827
"1113","03/28/2020 12:00:00 AM",2020-03-28,2200,18,"Southeast",230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",26,"M","H",501,"SINGLE FAMILY DWELLING",107,"OTHER FIREARM","AO","Adult Other",33.931,-118.2861
"1114","03/24/2020 12:00:00 AM",2020-03-24,1205,20,"Olympic",624,"BATTERY - SIMPLE ASSAULT",52,"F","B",402,"MARKET",500,"UNKNOWN WEAPON/OTHER WEAPON","IC","Invest Cont",34.0691,-118.2894
"1115","04/02/2020 12:00:00 AM",2020-03-24,1,20,"Olympic",236,"INTIMATE PARTNER - AGGRAVATED ASSAULT",42,"F","H",501,"SINGLE FAMILY DWELLING",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","IC","Invest Cont",34.0726,-118.3029
"1116","03/29/2020 12:00:00 AM",2020-03-29,1430,18,"Southeast",740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",24,"F","H",101,"STREET",106,"UNKNOWN FIREARM","IC","Invest Cont",0,0
"1117","03/28/2020 12:00:00 AM",2020-03-28,510,19,"Mission",626,"INTIMATE PARTNER - SIMPLE ASSAULT",42,"F","H",502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","AA","Adult Arrest",34.309,-118.4719
"1118","03/24/2020 12:00:00 AM",2020-03-24,1530,18,"Southeast",624,"BATTERY - SIMPLE ASSAULT",30,"M","H",101,"STREET",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","IC","Invest Cont",33.9433,-118.2491
"1119","03/23/2020 12:00:00 AM",2020-03-23,1700,19,"Mission",626,"INTIMATE PARTNER - SIMPLE ASSAULT",29,"F","H",501,"SINGLE FAMILY DWELLING",511,"VERBAL THREAT","AA","Adult Arrest",34.3187,-118.4224
"1120","03/21/2020 12:00:00 AM",2020-03-21,2200,21,"Topanga",761,"BRANDISH WEAPON",31,"M","H",501,"SINGLE FAMILY DWELLING",511,"VERBAL THREAT","AA","Adult Arrest",34.2083,-118.58
"1121","03/26/2020 12:00:00 AM",2020-03-26,2245,18,"Southeast",624,"BATTERY - SIMPLE ASSAULT",39,"M","H",101,"STREET",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","IC","Invest Cont",33.9406,-118.2462
"1122","04/01/2020 12:00:00 AM",2020-04-01,1600,19,"Mission",860,"BATTERY WITH SEXUAL CONTACT",20,"F","H",102,"SIDEWALK",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","IC","Invest Cont",34.2318,-118.4575
"1123","03/28/2020 12:00:00 AM",2020-03-27,2340,18,"Southeast",626,"INTIMATE PARTNER - SIMPLE ASSAULT",27,"F","H",502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","IC","Invest Cont",33.9392,-118.2781
"1124","03/22/2020 12:00:00 AM",2020-03-22,1600,20,"Olympic",626,"INTIMATE PARTNER - SIMPLE ASSAULT",28,"F","A",502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","AA","Adult Arrest",34.069,-118.3128
"1125","03/29/2020 12:00:00 AM",2020-03-29,230,20,"Olympic",626,"INTIMATE PARTNER - SIMPLE ASSAULT",26,"M","K",502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","AO","Adult Other",34.0654,-118.2941
"1126","03/25/2020 12:00:00 AM",2020-03-25,1450,20,"Olympic",624,"BATTERY - SIMPLE ASSAULT",57,"M","B",502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","AO","Adult Other",34.0409,-118.3177
"1127","05/08/2020 12:00:00 AM",2020-04-01,1800,18,"Southeast",815,"SEXUAL PENETRATION W/FOREIGN OBJECT",51,"F","B",501,"SINGLE FAMILY DWELLING",500,"UNKNOWN WEAPON/OTHER WEAPON","IC","Invest Cont",33.9472,-118.2781
"1128","03/23/2020 12:00:00 AM",2020-03-23,850,18,"Southeast",230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",60,"M","B",102,"SIDEWALK",312,"PIPE/METAL PIPE","IC","Invest Cont",33.9358,-118.2916
"1129","04/01/2020 12:00:00 AM",2020-04-01,1750,20,"Olympic",210,"ROBBERY",18,"F","H",102,"SIDEWALK",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","IC","Invest Cont",34.0727,-118.2954
"1130","03/24/2020 12:00:00 AM",2020-03-24,2200,18,"Southeast",626,"INTIMATE PARTNER - SIMPLE ASSAULT",47,"F","H",101,"STREET",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","IC","Invest Cont",33.9542,-118.2848
"1131","03/26/2020 12:00:00 AM",2020-03-26,1505,18,"Southeast",350,"THEFT, PERSON",42,"F","B",102,"SIDEWALK",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","AO","Adult Other",33.931,-118.2826
"1132","03/25/2020 12:00:00 AM",2020-03-25,200,18,"Southeast",230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",48,"F","H",301,"GAS STATION",211,"AXE","AA","Adult Arrest",33.9456,-118.2784
"1133","03/25/2020 12:00:00 AM",2020-03-25,1900,18,"Southeast",626,"INTIMATE PARTNER - SIMPLE ASSAULT",20,"F","B",502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","IC","Invest Cont",33.9547,-118.263
"1134","03/25/2020 12:00:00 AM",2020-03-25,900,19,"Mission",626,"INTIMATE PARTNER - SIMPLE ASSAULT",25,"F","H",101,"STREET",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","AO","Adult Other",34.2269,-118.4394
"1135","03/26/2020 12:00:00 AM",2020-03-26,2100,19,"Mission",627,"CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT",8,"M","H",101,"STREET",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","AA","Adult Arrest",34.2992,-118.4592
"1136","03/21/2020 12:00:00 AM",2020-03-21,1355,19,"Mission",624,"BATTERY - SIMPLE ASSAULT",47,"M","H",101,"STREET",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","IC","Invest Cont",34.245,-118.4502
"1137","04/01/2020 12:00:00 AM",2020-04-01,1630,19,"Mission",625,"OTHER ASSAULT",33,"F","H",501,"SINGLE FAMILY DWELLING",302,"BLUNT INSTRUMENT","AO","Adult Other",34.2387,-118.4263
"1138","03/30/2020 12:00:00 AM",2020-03-30,2130,18,"Southeast",236,"INTIMATE PARTNER - AGGRAVATED ASSAULT",19,"F","H",101,"STREET",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","AO","Adult Other",33.947,-118.2684
"1139","02/26/2021 12:00:00 AM",2020-04-01,1200,20,"Olympic",763,"STALKING",32,"F","O",502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",511,"VERBAL THREAT","AA","Adult Arrest",34.0577,-118.2987
"1140","03/24/2020 12:00:00 AM",2020-03-23,2300,18,"Southeast",624,"BATTERY - SIMPLE ASSAULT",29,"M","W",501,"SINGLE FAMILY DWELLING",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","IC","Invest Cont",33.9368,-118.2463
"1141","03/25/2020 12:00:00 AM",2020-03-25,1600,18,"Southeast",236,"INTIMATE PARTNER - AGGRAVATED ASSAULT",16,"F","B",501,"SINGLE FAMILY DWELLING",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","IC","Invest Cont",33.9492,-118.2739
"1142","03/23/2020 12:00:00 AM",2020-03-23,2150,20,"Olympic",230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",23,"M","W",101,"STREET",114,"AIR PISTOL/REVOLVER/RIFLE/BB GUN","IC","Invest Cont",34.0418,-118.3134
"1143","04/02/2020 12:00:00 AM",2020-04-02,1605,18,"Southeast",626,"INTIMATE PARTNER - SIMPLE ASSAULT",29,"F","H",101,"STREET",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","AO","Adult Other",33.9528,-118.287
"1144","04/01/2020 12:00:00 AM",2020-04-01,1915,20,"Olympic",230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",15,"M","H",101,"STREET",218,"OTHER CUTTING INSTRUMENT","IC","Invest Cont",34.0817,-118.3091
"1145","04/02/2020 12:00:00 AM",2020-04-02,1800,20,"Olympic",624,"BATTERY - SIMPLE ASSAULT",53,"F","O",502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","AO","Adult Other",34.0672,-118.3041
"1146","03/22/2020 12:00:00 AM",2020-03-22,1310,21,"Topanga",230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",32,"F","O",101,"STREET",307,"VEHICLE","IC","Invest Cont",34.1664,-118.5883
"1147","03/29/2020 12:00:00 AM",2020-03-29,815,18,"Southeast",210,"ROBBERY",25,"M","B",101,"STREET",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","IC","Invest Cont",33.931,-118.2739
"1148","03/21/2020 12:00:00 AM",2020-03-21,1935,18,"Southeast",236,"INTIMATE PARTNER - AGGRAVATED ASSAULT",19,"F","H",501,"SINGLE FAMILY DWELLING",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","AO","Adult Other",33.942,-118.2739
"1149","07/08/2021 12:00:00 AM",2020-04-01,5,19,"Mission",812,"CRM AGNST CHLD (13 OR UNDER) (14-15 & SUSP 10 YRS OLDER)",6,"F","H",501,"SINGLE FAMILY DWELLING",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","AO","Adult Other",34.3082,-118.4579
"1150","03/29/2020 12:00:00 AM",2020-03-29,2130,18,"Southeast",220,"ATTEMPTED ROBBERY",26,"F","B",102,"SIDEWALK",106,"UNKNOWN FIREARM","IC","Invest Cont",33.9601,-118.2782
"1151","04/02/2020 12:00:00 AM",2020-04-02,1325,21,"Topanga",624,"BATTERY - SIMPLE ASSAULT",42,"F","W",101,"STREET",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","IC","Invest Cont",34.201,-118.6059
"1152","03/29/2020 12:00:00 AM",2020-03-29,2245,18,"Southeast",230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",20,"F","B",102,"SIDEWALK",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","IC","Invest Cont",33.9601,-118.2827
"1153","03/26/2020 12:00:00 AM",2020-03-26,1400,21,"Topanga",236,"INTIMATE PARTNER - AGGRAVATED ASSAULT",27,"F","B",502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","AA","Adult Arrest",34.2047,-118.5688
"1154","11/25/2020 12:00:00 AM",2020-04-01,900,18,"Southeast",815,"SEXUAL PENETRATION W/FOREIGN OBJECT",5,"F","B",502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","AO","Adult Other",33.9311,-118.2493
"1155","03/20/2020 12:00:00 AM",2020-03-20,1320,17,"Devonshire",624,"BATTERY - SIMPLE ASSAULT",21,"F","W",210,"RESTAURANT/FAST FOOD",500,"UNKNOWN WEAPON/OTHER WEAPON","IC","Invest Cont",34.2572,-118.5885
"1156","03/30/2020 12:00:00 AM",2020-03-30,1630,15,"N Hollywood",624,"BATTERY - SIMPLE ASSAULT",46,"F","H",104,"DRIVEWAY",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","AO","Adult Other",34.1958,-118.3889
"1157","04/01/2020 12:00:00 AM",2020-04-01,2300,21,"Topanga",230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",5,"F","H",501,"SINGLE FAMILY DWELLING",102,"HAND GUN","AA","Adult Arrest",34.2092,-118.5819
"1158","03/30/2020 12:00:00 AM",2020-03-30,48,14,"Pacific",623,"BATTERY POLICE (SIMPLE)",36,"X","X",212,"TRANSPORTATION FACILITY (AIRPORT)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","IC","Invest Cont",33.9451,-118.4029
"1159","03/25/2020 12:00:00 AM",2020-03-25,1130,18,"Southeast",230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",27,"F","H",501,"SINGLE FAMILY DWELLING",200,"KNIFE WITH BLADE 6INCHES OR LESS","AO","Adult Other",33.9405,-118.2481
"1160","03/22/2020 12:00:00 AM",2020-03-22,420,15,"N Hollywood",930,"CRIMINAL THREATS - NO WEAPON DISPLAYED",37,"M","B",501,"SINGLE FAMILY DWELLING",511,"VERBAL THREAT","AA","Adult Arrest",34.1946,-118.3835
"1161","03/31/2020 12:00:00 AM",2020-03-31,2145,19,"Mission",626,"INTIMATE PARTNER - SIMPLE ASSAULT",47,"F","W",501,"SINGLE FAMILY DWELLING",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","IC","Invest Cont",34.2247,-118.4699
"1162","03/30/2020 12:00:00 AM",2020-03-30,1230,18,"Southeast",626,"INTIMATE PARTNER - SIMPLE ASSAULT",34,"F","B",502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","IC","Invest Cont",33.9449,-118.2355
"1163","03/20/2020 12:00:00 AM",2020-03-20,430,12,"77th Street",626,"INTIMATE PARTNER - SIMPLE ASSAULT",48,"F","B",501,"SINGLE FAMILY DWELLING",302,"BLUNT INSTRUMENT","IC","Invest Cont",33.9891,-118.3255
"1164","03/26/2020 12:00:00 AM",2020-03-26,1140,21,"Topanga",626,"INTIMATE PARTNER - SIMPLE ASSAULT",42,"M","W",501,"SINGLE FAMILY DWELLING",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","AO","Adult Other",34.1619,-118.6058
"1165","03/31/2020 12:00:00 AM",2020-03-31,1900,13,"Newton",930,"CRIMINAL THREATS - NO WEAPON DISPLAYED",70,"M","H",501,"SINGLE FAMILY DWELLING",511,"VERBAL THREAT","AO","Adult Other",33.9857,-118.2628
"1166","03/21/2020 12:00:00 AM",2020-03-21,2200,21,"Topanga",761,"BRANDISH WEAPON",24,"M","H",501,"SINGLE FAMILY DWELLING",208,"RAZOR","AA","Adult Arrest",34.2083,-118.58
"1167","03/22/2020 12:00:00 AM",2020-03-22,1955,14,"Pacific",624,"BATTERY - SIMPLE ASSAULT",29,"M","H",103,"ALLEY",500,"UNKNOWN WEAPON/OTHER WEAPON","AO","Adult Other",33.9988,-118.4728
"1168","03/27/2020 12:00:00 AM",2020-03-27,1900,18,"Southeast",210,"ROBBERY",15,"M","H",203,"OTHER BUSINESS",512,"MACE/PEPPER SPRAY","JA","Juv Arrest",33.9601,-118.2761
"1169","04/02/2020 12:00:00 AM",2020-04-02,1730,19,"Mission",230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",24,"M","H",202,"LIQUOR STORE",304,"CLUB/BAT","AO","Adult Other",34.2332,-118.4503
"1170","03/30/2020 12:00:00 AM",2020-03-30,2220,18,"Southeast",210,"ROBBERY",64,"M","B",501,"SINGLE FAMILY DWELLING",102,"HAND GUN","IC","Invest Cont",33.931,-118.2893
"1171","03/22/2020 12:00:00 AM",2020-03-22,1930,12,"77th Street",624,"BATTERY - SIMPLE ASSAULT",34,"M","B",101,"STREET",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","IC","Invest Cont",33.9698,-118.2803
"1172","03/25/2020 12:00:00 AM",2020-03-21,900,12,"77th Street",624,"BATTERY - SIMPLE ASSAULT",16,"F","B",501,"SINGLE FAMILY DWELLING",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","IC","Invest Cont",33.9455,-118.309
"1173","03/28/2020 12:00:00 AM",2020-03-28,120,13,"Newton",230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",75,"M","O",501,"SINGLE FAMILY DWELLING",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","AA","Adult Arrest",34.0248,-118.266
"1174","03/20/2020 12:00:00 AM",2020-03-20,1930,13,"Newton",930,"CRIMINAL THREATS - NO WEAPON DISPLAYED",21,"F","B",501,"SINGLE FAMILY DWELLING",102,"HAND GUN","AA","Adult Arrest",33.9951,-118.2432
"1175","04/02/2020 12:00:00 AM",2020-04-02,1432,15,"N Hollywood",230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",25,"F","H",502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",500,"UNKNOWN WEAPON/OTHER WEAPON","AA","Adult Arrest",34.1996,-118.4225
"1176","03/24/2020 12:00:00 AM",2020-03-24,1835,19,"Mission",626,"INTIMATE PARTNER - SIMPLE ASSAULT",34,"F","O",501,"SINGLE FAMILY DWELLING",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","AA","Adult Arrest",34.3247,-118.4123
"1177","03/26/2020 12:00:00 AM",2020-03-25,1930,15,"N Hollywood",624,"BATTERY - SIMPLE ASSAULT",90,"M","W",501,"SINGLE FAMILY DWELLING",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","AA","Adult Arrest",34.2186,-118.4104
"1178","03/20/2020 12:00:00 AM",2020-03-19,2350,14,"Pacific",626,"INTIMATE PARTNER - SIMPLE ASSAULT",40,"F","W",502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","AO","Adult Other",33.9988,-118.436
"1179","04/02/2020 12:00:00 AM",2020-04-02,1400,18,"Southeast",626,"INTIMATE PARTNER - SIMPLE ASSAULT",28,"F","H",101,"STREET",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","IC","Invest Cont",33.9432,-118.2435
"1180","03/27/2020 12:00:00 AM",2020-03-25,2000,16,"Foothill",761,"BRANDISH WEAPON",41,"M","H",501,"SINGLE FAMILY DWELLING",215,"MACHETE","IC","Invest Cont",34.2694,-118.4315
"1181","03/22/2020 12:00:00 AM",2020-03-22,730,14,"Pacific",210,"ROBBERY",33,"M","W",503,"HOTEL",104,"SHOTGUN","AA","Adult Arrest",33.9489,-118.386
"1182","03/30/2020 12:00:00 AM",2020-03-30,1805,13,"Newton",624,"BATTERY - SIMPLE ASSAULT",10,"M","H",102,"SIDEWALK",500,"UNKNOWN WEAPON/OTHER WEAPON","IC","Invest Cont",33.9906,-118.2783
"1183","09/30/2021 12:00:00 AM",2020-04-01,1200,12,"77th Street",822,"HUMAN TRAFFICKING - COMMERCIAL SEX ACTS",24,"F","B",101,"STREET",511,"VERBAL THREAT","IC","Invest Cont",33.9747,-118.2827
"1184","03/28/2020 12:00:00 AM",2020-03-28,1755,19,"Mission",761,"BRANDISH WEAPON",23,"M","H",101,"STREET",115,"ASSAULT WEAPON/UZI/AK47/ETC","IC","Invest Cont",34.2245,-118.4249
"1185","03/23/2020 12:00:00 AM",2020-03-23,1630,16,"Foothill",230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",25,"M","H",108,"PARKING LOT",204,"FOLDING KNIFE","IC","Invest Cont",34.2816,-118.42
"1186","03/19/2020 12:00:00 AM",2020-03-19,1615,15,"N Hollywood",624,"BATTERY - SIMPLE ASSAULT",33,"M","H",501,"SINGLE FAMILY DWELLING",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","IC","Invest Cont",34.1358,-118.4076
"1187","03/25/2020 12:00:00 AM",2020-03-25,1230,18,"Southeast",230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",56,"F","G",108,"PARKING LOT",307,"VEHICLE","IC","Invest Cont",33.9433,-118.2462
"1188","03/30/2020 12:00:00 AM",2020-03-29,400,16,"Foothill",310,"BURGLARY",48,"M","W",144,"GOLF COURSE*",500,"UNKNOWN WEAPON/OTHER WEAPON","IC","Invest Cont",34.2587,-118.396
"1189","03/29/2020 12:00:00 AM",2020-03-29,1930,21,"Topanga",236,"INTIMATE PARTNER - AGGRAVATED ASSAULT",33,"F","H",502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","AA","Adult Arrest",34.2192,-118.5739
"1190","03/19/2020 12:00:00 AM",2020-03-19,1630,21,"Topanga",928,"THREATENING PHONE CALLS/LETTERS",64,"F","W",501,"SINGLE FAMILY DWELLING",511,"VERBAL THREAT","AO","Adult Other",34.2247,-118.6019
"1191","04/02/2020 12:00:00 AM",2020-04-02,1630,14,"Pacific",624,"BATTERY - SIMPLE ASSAULT",72,"F","W",102,"SIDEWALK",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","IC","Invest Cont",33.9976,-118.467
"1192","03/23/2020 12:00:00 AM",2020-03-22,2058,16,"Foothill",626,"INTIMATE PARTNER - SIMPLE ASSAULT",44,"F","H",501,"SINGLE FAMILY DWELLING",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","IC","Invest Cont",34.2139,-118.3682
"1193","03/29/2020 12:00:00 AM",2020-03-29,1640,15,"N Hollywood",626,"INTIMATE PARTNER - SIMPLE ASSAULT",46,"F","H",502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","AA","Adult Arrest",34.194,-118.39
"1194","03/23/2020 12:00:00 AM",2020-03-22,2200,19,"Mission",230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",17,"M","H",101,"STREET",200,"KNIFE WITH BLADE 6INCHES OR LESS","IC","Invest Cont",34.2178,-118.4663
"1195","04/02/2020 12:00:00 AM",2020-04-02,2030,15,"N Hollywood",624,"BATTERY - SIMPLE ASSAULT",25,"F","W",108,"PARKING LOT",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","AO","Adult Other",34.1867,-118.3851
"1196","03/31/2020 12:00:00 AM",2020-03-31,2030,12,"77th Street",623,"BATTERY POLICE (SIMPLE)",27,"M","H",101,"STREET",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","AO","Adult Other",33.989,-118.3307
"1197","03/30/2020 12:00:00 AM",2020-03-30,2200,18,"Southeast",745,"VANDALISM - MISDEAMEANOR ($399 OR UNDER)",64,"F","H",122,"VEHICLE, PASSENGER/TRUCK",500,"UNKNOWN WEAPON/OTHER WEAPON","IC","Invest Cont",33.9103,-118.2872
"1198","03/27/2020 12:00:00 AM",2020-03-27,1830,20,"Olympic",624,"BATTERY - SIMPLE ASSAULT",22,"M","B",402,"MARKET",500,"UNKNOWN WEAPON/OTHER WEAPON","AO","Adult Other",34.0526,-118.2979
