"","Date.Rptd","date","TIME.OCC","AREA","AREA.NAME","Crm.Cd","Crm.Cd.Desc","Vict.Age","Vict.Sex","Vict.Descent","Premis.Cd","Premis.Desc","Weapon.Used.Cd","Weapon.Desc","Status","Status.Desc","LAT","LON"
"1384","03/11/2020 12:00:00 AM",2020-03-11,1400,18,"Southeast",761,"BRANDISH WEAPON",22,"M","B",102,"SIDEWALK",207,"OTHER KNIFE","IC","Invest Cont",33.9402,-118.2652
"1385","03/07/2020 12:00:00 AM",2020-03-07,25,20,"Olympic",626,"INTIMATE PARTNER - SIMPLE ASSAULT",23,"M","O",101,"STREET",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","IC","Invest Cont",34.0636,-118.3016
"1386","03/17/2020 12:00:00 AM",2020-03-17,930,18,"Southeast",624,"BATTERY - SIMPLE ASSAULT",63,"F","O",518,"TRANSITIONAL HOUSING/HALFWAY HOUSE",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","IC","Invest Cont",33.9367,-118.2871
"1387","03/07/2020 12:00:00 AM",2020-03-07,1700,20,"Olympic",626,"INTIMATE PARTNER - SIMPLE ASSAULT",23,"F","W",502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","AO","Adult Other",34.0527,-118.3227
"1388","03/17/2020 12:00:00 AM",2020-03-17,1405,3,"Southwest",236,"INTIMATE PARTNER - AGGRAVATED ASSAULT",64,"F","B",502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","AO","Adult Other",34.0147,-118.35
"1389","03/18/2020 12:00:00 AM",2020-03-18,1515,18,"Southeast",624,"BATTERY - SIMPLE ASSAULT",29,"M","H",108,"PARKING LOT",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","IC","Invest Cont",33.938,-118.2542
"1390","03/10/2021 12:00:00 AM",2020-03-10,900,3,"Southwest",810,"SEX,UNLAWFUL(INC MUTUAL CONSENT, PENETRATION W/ FRGN OBJ",16,"F","H",501,"SINGLE FAMILY DWELLING",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","IC","Invest Cont",34.0073,-118.2894
"1391","03/15/2020 12:00:00 AM",2020-03-15,1900,18,"Southeast",210,"ROBBERY",53,"F","H",124,"BUS STOP",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","IC","Invest Cont",33.9356,-118.2781
"1392","03/06/2020 12:00:00 AM",2020-03-06,1750,19,"Mission",220,"ATTEMPTED ROBBERY",16,"M","H",101,"STREET",511,"VERBAL THREAT","IC","Invest Cont",34.3096,-118.454
"1393","03/11/2020 12:00:00 AM",2020-03-11,1550,18,"Southeast",624,"BATTERY - SIMPLE ASSAULT",25,"F","B",101,"STREET",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","IC","Invest Cont",33.9406,-118.2462
"1394","03/18/2020 12:00:00 AM",2020-03-18,1325,20,"Olympic",626,"INTIMATE PARTNER - SIMPLE ASSAULT",29,"M","H",101,"STREET",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","AO","Adult Other",34.0454,-118.309
"1395","03/10/2020 12:00:00 AM",2020-03-10,1,20,"Olympic",626,"INTIMATE PARTNER - SIMPLE ASSAULT",42,"F","W",502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","AO","Adult Other",34.0672,-118.3004
"1396","03/12/2020 12:00:00 AM",2020-03-12,105,21,"Topanga",110,"CRIMINAL HOMICIDE",59,"F","O",501,"SINGLE FAMILY DWELLING",102,"HAND GUN","IC","Invest Cont",34.1602,-118.6299
"1397","03/11/2020 12:00:00 AM",2020-03-11,2300,20,"Olympic",930,"CRIMINAL THREATS - NO WEAPON DISPLAYED",53,"M","B",502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",511,"VERBAL THREAT","IC","Invest Cont",34.0429,-118.2934
"1398","03/15/2020 12:00:00 AM",2020-03-15,330,21,"Topanga",647,"THROWING OBJECT AT MOVING VEHICLE",27,"M","W",101,"STREET",500,"UNKNOWN WEAPON/OTHER WEAPON","IC","Invest Cont",34.2246,-118.5929
"1399","03/08/2020 12:00:00 AM",2020-03-08,1840,21,"Topanga",236,"INTIMATE PARTNER - AGGRAVATED ASSAULT",19,"F","H",502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","JA","Juv Arrest",34.1992,-118.5943
"1400","03/05/2020 12:00:00 AM",2020-03-04,1000,20,"Olympic",236,"INTIMATE PARTNER - AGGRAVATED ASSAULT",33,"F","H",502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",215,"MACHETE","AA","Adult Arrest",34.0382,-118.2943
"1401","03/13/2020 12:00:00 AM",2020-03-13,1952,21,"Topanga",930,"CRIMINAL THREATS - NO WEAPON DISPLAYED",35,"F","W",701,"HOSPITAL",511,"VERBAL THREAT","AA","Adult Arrest",34.2024,-118.6308
"1402","03/12/2020 12:00:00 AM",2020-03-12,1615,19,"Mission",624,"BATTERY - SIMPLE ASSAULT",28,"M","H",210,"RESTAURANT/FAST FOOD",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","IC","Invest Cont",34.2214,-118.4699
"1403","03/17/2020 12:00:00 AM",2020-03-17,700,18,"Southeast",210,"ROBBERY",20,"F","H",501,"SINGLE FAMILY DWELLING",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","IC","Invest Cont",33.9019,-118.2876
"1404","03/17/2020 12:00:00 AM",2020-03-16,2300,19,"Mission",230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",78,"M","H",503,"HOTEL",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","IC","Invest Cont",34.2427,-118.4702
"1405","03/04/2020 12:00:00 AM",2020-03-04,1950,18,"Southeast",230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",23,"M","H",501,"SINGLE FAMILY DWELLING",106,"UNKNOWN FIREARM","AA","Adult Arrest",33.9401,-118.2761
"1406","03/15/2020 12:00:00 AM",2020-03-15,1730,20,"Olympic",626,"INTIMATE PARTNER - SIMPLE ASSAULT",43,"M","W",502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","AO","Adult Other",34.0672,-118.2966
"1407","03/16/2020 12:00:00 AM",2020-03-16,745,20,"Olympic",930,"CRIMINAL THREATS - NO WEAPON DISPLAYED",39,"F","H",222,"LAUNDROMAT",511,"VERBAL THREAT","AA","Adult Arrest",34.0672,-118.2941
"1408","03/11/2020 12:00:00 AM",2020-03-11,5,21,"Topanga",626,"INTIMATE PARTNER - SIMPLE ASSAULT",50,"F","H",501,"SINGLE FAMILY DWELLING",500,"UNKNOWN WEAPON/OTHER WEAPON","IC","Invest Cont",34.1974,-118.5884
"1409","03/18/2020 12:00:00 AM",2020-03-18,525,20,"Olympic",210,"ROBBERY",34,"M","H",108,"PARKING LOT",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","AA","Adult Arrest",34.0587,-118.2916
"1410","03/06/2020 12:00:00 AM",2020-03-05,650,19,"Mission",627,"CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT",13,"F","H",716,"THEATRE/MOVIE",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","IC","Invest Cont",34.212,-118.4488
"1411","03/10/2020 12:00:00 AM",2020-03-10,2315,19,"Mission",230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",54,"M","O",502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",204,"FOLDING KNIFE","AO","Adult Other",34.2319,-118.4654
"1412","03/14/2020 12:00:00 AM",2020-03-14,5,19,"Mission",624,"BATTERY - SIMPLE ASSAULT",67,"F","H",501,"SINGLE FAMILY DWELLING",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","AO","Adult Other",34.2522,-118.4339
"1413","03/15/2020 12:00:00 AM",2020-03-15,1005,21,"Topanga",210,"ROBBERY",35,"M","X",402,"MARKET",511,"VERBAL THREAT","IC","Invest Cont",34.1685,-118.6038
"1414","03/15/2020 12:00:00 AM",2020-03-15,1830,20,"Olympic",230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",21,"M","H",108,"PARKING LOT",201,"KNIFE WITH BLADE OVER 6 INCHES IN LENGTH","AO","Adult Other",34.0709,-118.2941
"1415","03/15/2020 12:00:00 AM",2020-03-15,1422,18,"Southeast",624,"BATTERY - SIMPLE ASSAULT",24,"M","H",101,"STREET",511,"VERBAL THREAT","AA","Adult Arrest",33.9432,-118.2379
"1416","03/05/2020 12:00:00 AM",2020-03-05,100,18,"Southeast",210,"ROBBERY",31,"M","B",102,"SIDEWALK",512,"MACE/PEPPER SPRAY","IC","Invest Cont",33.9325,-118.239
"1417","03/04/2020 12:00:00 AM",2020-03-04,710,18,"Southeast",910,"KIDNAPPING",24,"F","B",501,"SINGLE FAMILY DWELLING",511,"VERBAL THREAT","IC","Invest Cont",33.941,-118.2652
"1418","03/18/2020 12:00:00 AM",2020-03-18,2000,18,"Southeast",624,"BATTERY - SIMPLE ASSAULT",62,"M","B",501,"SINGLE FAMILY DWELLING",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","IC","Invest Cont",33.9542,-118.2848
"1419","03/15/2020 12:00:00 AM",2020-03-14,2345,20,"Olympic",230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",39,"M","B",102,"SIDEWALK",303,"BRASS KNUCKLES","IC","Invest Cont",34.0618,-118.2916
"1420","03/11/2020 12:00:00 AM",2020-03-11,1400,18,"Southeast",761,"BRANDISH WEAPON",22,"M","B",102,"SIDEWALK",207,"OTHER KNIFE","IC","Invest Cont",33.9402,-118.2652
"1421","03/17/2020 12:00:00 AM",2020-03-17,1738,18,"Southeast",341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",23,"F","H",404,"DEPARTMENT STORE",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","IC","Invest Cont",33.8926,-118.2874
"1422","03/16/2020 12:00:00 AM",2020-03-16,300,20,"Olympic",626,"INTIMATE PARTNER - SIMPLE ASSAULT",39,"F","H",502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","AO","Adult Other",34.0508,-118.2891
"1423","03/04/2020 12:00:00 AM",2020-03-04,1940,1,"Central",888,"TRESPASSING",45,"M","H",811,"OTHER RR TRAIN (UNION PAC, SANTE FE ETC",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","IC","Invest Cont",34.0659,-118.2339
"1424","03/12/2020 12:00:00 AM",2020-03-12,1320,18,"Southeast",236,"INTIMATE PARTNER - AGGRAVATED ASSAULT",24,"F","H",501,"SINGLE FAMILY DWELLING",511,"VERBAL THREAT","IC","Invest Cont",33.9475,-118.2608
"1425","03/11/2020 12:00:00 AM",2020-03-11,115,21,"Topanga",210,"ROBBERY",35,"M","X",401,"MINI-MART",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","JA","Juv Arrest",34.2198,-118.6003
"1426","03/09/2020 12:00:00 AM",2020-03-09,1720,15,"N Hollywood",626,"INTIMATE PARTNER - SIMPLE ASSAULT",42,"M","W",101,"STREET",500,"UNKNOWN WEAPON/OTHER WEAPON","AO","Adult Other",34.1794,-118.3822
"1427","03/07/2020 12:00:00 AM",2020-03-07,345,14,"Pacific",210,"ROBBERY",47,"F","H",501,"SINGLE FAMILY DWELLING",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","IC","Invest Cont",33.9893,-118.4222
"1428","03/05/2020 12:00:00 AM",2020-03-05,2315,20,"Olympic",220,"ATTEMPTED ROBBERY",33,"M","H",104,"DRIVEWAY",102,"HAND GUN","AA","Adult Arrest",34.0821,-118.3017
"1429","03/08/2020 12:00:00 AM",2020-03-08,1300,12,"77th Street",230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",46,"F","B",101,"STREET",500,"UNKNOWN WEAPON/OTHER WEAPON","AO","Adult Other",33.9871,-118.2827
"1430","03/06/2021 12:00:00 AM",2020-03-06,145,6,"Hollywood",320,"BURGLARY, ATTEMPTED",40,"M","W",203,"OTHER BUSINESS",218,"OTHER CUTTING INSTRUMENT","IC","Invest Cont",34.1015,-118.3425
"1431","03/14/2020 12:00:00 AM",2020-03-14,300,18,"Southeast",236,"INTIMATE PARTNER - AGGRAVATED ASSAULT",23,"F","H",502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",301,"BELT FLAILING INSTRUMENT/CHAIN","AA","Adult Arrest",33.9502,-118.2739
"1432","03/16/2020 12:00:00 AM",2020-03-15,2230,18,"Southeast",624,"BATTERY - SIMPLE ASSAULT",51,"M","B",102,"SIDEWALK",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","IC","Invest Cont",33.9323,-118.2502
"1433","03/22/2020 12:00:00 AM",2020-03-06,1500,16,"Foothill",930,"CRIMINAL THREATS - NO WEAPON DISPLAYED",53,"M","O",501,"SINGLE FAMILY DWELLING",511,"VERBAL THREAT","IC","Invest Cont",34.2103,-118.3845
"1434","03/04/2020 12:00:00 AM",2020-03-04,2222,12,"77th Street",230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",37,"M","H",142,"DRIVE THRU*",204,"FOLDING KNIFE","AA","Adult Arrest",33.979,-118.2839
"1435","03/13/2020 12:00:00 AM",2020-03-13,1820,21,"Topanga",220,"ATTEMPTED ROBBERY",39,"M","O",102,"SIDEWALK",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","IC","Invest Cont",34.1829,-118.5928
"1436","03/05/2020 12:00:00 AM",2020-03-05,1730,12,"77th Street",624,"BATTERY - SIMPLE ASSAULT",38,"M","H",101,"STREET",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","IC","Invest Cont",33.9833,-118.2827
"1437","03/11/2020 12:00:00 AM",2020-03-07,2300,20,"Olympic",930,"CRIMINAL THREATS - NO WEAPON DISPLAYED",34,"M","B",510,"NURSING/CONVALESCENT/RETIREMENT HOME",511,"VERBAL THREAT","IC","Invest Cont",34.0427,-118.2905
"1438","03/06/2020 12:00:00 AM",2020-03-06,2245,18,"Southeast",350,"THEFT, PERSON",20,"F","H",101,"STREET",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","IC","Invest Cont",33.9256,-118.2761
"1439","03/09/2020 12:00:00 AM",2020-03-09,1800,14,"Pacific",930,"CRIMINAL THREATS - NO WEAPON DISPLAYED",40,"M","W",101,"STREET",511,"VERBAL THREAT","IC","Invest Cont",33.9908,-118.4472
"1440","03/16/2020 12:00:00 AM",2020-03-16,50,14,"Pacific",230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",37,"M","O",212,"TRANSPORTATION FACILITY (AIRPORT)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","IC","Invest Cont",33.9451,-118.4029
"1441","03/16/2020 12:00:00 AM",2020-03-16,330,17,"Devonshire",210,"ROBBERY",65,"M","H",101,"STREET",102,"HAND GUN","IC","Invest Cont",34.2355,-118.5536
"1442","03/13/2020 12:00:00 AM",2020-03-12,2300,13,"Newton",236,"INTIMATE PARTNER - AGGRAVATED ASSAULT",39,"F","B",102,"SIDEWALK",104,"SHOTGUN","AO","Adult Other",34.0282,-118.2524
"1443","03/11/2020 12:00:00 AM",2020-03-06,130,12,"77th Street",236,"INTIMATE PARTNER - AGGRAVATED ASSAULT",37,"F","B",501,"SINGLE FAMILY DWELLING",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","IC","Invest Cont",33.9675,-118.2586
"1444","03/09/2020 12:00:00 AM",2020-03-08,1510,16,"Foothill",230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",21,"M","H",501,"SINGLE FAMILY DWELLING",215,"MACHETE","AO","Adult Other",34.2666,-118.4287
"1445","03/08/2020 12:00:00 AM",2020-03-08,230,21,"Topanga",624,"BATTERY - SIMPLE ASSAULT",54,"F","O",502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","AA","Adult Arrest",34.1921,-118.5906
"1446","05/13/2020 12:00:00 AM",2020-03-06,1330,18,"Southeast",235,"CHILD ABUSE (PHYSICAL) - AGGRAVATED ASSAULT",9,"M","H",501,"SINGLE FAMILY DWELLING",500,"UNKNOWN WEAPON/OTHER WEAPON","AA","Adult Arrest",33.9594,-118.2893
"1447","03/16/2020 12:00:00 AM",2020-03-16,2320,12,"77th Street",626,"INTIMATE PARTNER - SIMPLE ASSAULT",37,"F","B",502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","AO","Adult Other",33.9942,-118.2827
"1448","03/14/2020 12:00:00 AM",2020-03-13,1200,14,"Pacific",420,"THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)",55,"M","H",212,"TRANSPORTATION FACILITY (AIRPORT)",223,"UNKNOWN TYPE CUTTING INSTRUMENT","IC","Invest Cont",33.9299,-118.3785
"1449","03/05/2020 12:00:00 AM",2020-03-05,1730,12,"77th Street",763,"STALKING",73,"M","B",501,"SINGLE FAMILY DWELLING",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","AA","Adult Arrest",33.9992,-118.3002
"1450","03/17/2020 12:00:00 AM",2020-03-17,120,12,"77th Street",821,"SODOMY/SEXUAL CONTACT B/W PENIS OF ONE PERS TO ANUS OTH",20,"F","B",101,"STREET",207,"OTHER KNIFE","IC","Invest Cont",33.9795,-118.2838
"1451","03/05/2020 12:00:00 AM",2020-03-05,2030,20,"Olympic",230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",42,"M","H",108,"PARKING LOT",309,"BOARD","IC","Invest Cont",34.0491,-118.2842
"1452","03/05/2020 12:00:00 AM",2020-03-05,2130,18,"Southeast",210,"ROBBERY",22,"M","B",102,"SIDEWALK",109,"SEMI-AUTOMATIC PISTOL","IC","Invest Cont",33.9456,-118.2673
"1453","03/09/2020 12:00:00 AM",2020-03-05,2230,21,"Topanga",330,"BURGLARY FROM VEHICLE",24,"M","B",108,"PARKING LOT",102,"HAND GUN","IC","Invest Cont",34.1938,-118.571
"1454","03/10/2020 12:00:00 AM",2020-03-10,1330,18,"Southeast",230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",28,"F","B",121,"YARD (RESIDENTIAL/BUSINESS)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","IC","Invest Cont",33.9331,-118.2511
"1455","03/10/2020 12:00:00 AM",2020-03-10,1900,13,"Newton",441,"THEFT PLAIN - ATTEMPT",27,"F","H",501,"SINGLE FAMILY DWELLING",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","IC","Invest Cont",33.9925,-118.2579
"1456","03/04/2020 12:00:00 AM",2020-03-04,2155,18,"Southeast",210,"ROBBERY",19,"M","H",108,"PARKING LOT",106,"UNKNOWN FIREARM","IC","Invest Cont",33.8926,-118.2874
"1457","03/13/2020 12:00:00 AM",2020-03-10,1200,13,"Newton",230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",23,"M","H",101,"STREET",109,"SEMI-AUTOMATIC PISTOL","AO","Adult Other",34.0288,-118.2675
"1458","03/05/2020 12:00:00 AM",2020-03-05,1815,15,"N Hollywood",624,"BATTERY - SIMPLE ASSAULT",25,"M","O",913,"MTA - RED LINE - NORTH HOLLYWOOD",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","AO","Adult Other",34.1681,-118.3765
"1459","03/13/2020 12:00:00 AM",2020-03-13,500,13,"Newton",626,"INTIMATE PARTNER - SIMPLE ASSAULT",31,"F","H",101,"STREET",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","AO","Adult Other",33.9993,-118.2587
"1460","03/07/2020 12:00:00 AM",2020-03-07,1600,20,"Olympic",930,"CRIMINAL THREATS - NO WEAPON DISPLAYED",28,"F","H",402,"MARKET",511,"VERBAL THREAT","IC","Invest Cont",34.0602,-118.3091
"1461","03/17/2020 12:00:00 AM",2020-03-17,250,17,"Devonshire",930,"CRIMINAL THREATS - NO WEAPON DISPLAYED",55,"M","B",885,"MTA - ORANGE LINE - CHATSWORTH",511,"VERBAL THREAT","AA","Adult Arrest",34.2534,-118.6072
"1462","03/13/2020 12:00:00 AM",2020-03-13,1530,13,"Newton",626,"INTIMATE PARTNER - SIMPLE ASSAULT",19,"F","H",108,"PARKING LOT",500,"UNKNOWN WEAPON/OTHER WEAPON","IC","Invest Cont",34.0234,-118.2438
"1463","03/09/2020 12:00:00 AM",2020-03-09,130,14,"Pacific",236,"INTIMATE PARTNER - AGGRAVATED ASSAULT",22,"M","H",502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",312,"PIPE/METAL PIPE","AA","Adult Arrest",33.9976,-118.4751
"1464","03/14/2020 12:00:00 AM",2020-03-14,1000,20,"Olympic",624,"BATTERY - SIMPLE ASSAULT",77,"F","H",101,"STREET",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","IC","Invest Cont",34.0578,-118.2916
"1465","03/05/2020 12:00:00 AM",2020-03-05,1730,18,"Southeast",230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",33,"M","H",101,"STREET",223,"UNKNOWN TYPE CUTTING INSTRUMENT","IC","Invest Cont",33.9533,-118.2408
"1466","03/11/2020 12:00:00 AM",2020-03-07,700,14,"Pacific",812,"CRM AGNST CHLD (13 OR UNDER) (14-15 & SUSP 10 YRS OLDER)",12,"F","B",501,"SINGLE FAMILY DWELLING",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","AO","Adult Other",33.9851,-118.4671
"1467","03/13/2020 12:00:00 AM",2020-03-13,1050,21,"Topanga",624,"BATTERY - SIMPLE ASSAULT",44,"M","H",502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","IC","Invest Cont",34.2209,-118.6032
"1468","03/04/2020 12:00:00 AM",2020-03-04,1,12,"77th Street",122,"RAPE, ATTEMPTED",44,"F","B",102,"SIDEWALK",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","AO","Adult Other",33.9824,-118.2827
"1469","03/13/2020 12:00:00 AM",2020-03-13,1530,12,"77th Street",930,"CRIMINAL THREATS - NO WEAPON DISPLAYED",46,"M","H",501,"SINGLE FAMILY DWELLING",511,"VERBAL THREAT","IC","Invest Cont",33.9616,-118.2761
"1470","03/09/2020 12:00:00 AM",2020-03-09,2000,12,"77th Street",626,"INTIMATE PARTNER - SIMPLE ASSAULT",59,"F","H",501,"SINGLE FAMILY DWELLING",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","AA","Adult Arrest",33.958,-118.3128
"1471","03/16/2020 12:00:00 AM",2020-03-15,1600,18,"Southeast",930,"CRIMINAL THREATS - NO WEAPON DISPLAYED",30,"F","B",501,"SINGLE FAMILY DWELLING",511,"VERBAL THREAT","IC","Invest Cont",33.9492,-118.2673
"1472","03/06/2020 12:00:00 AM",2020-03-04,2300,19,"Mission",930,"CRIMINAL THREATS - NO WEAPON DISPLAYED",61,"F","H",502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",511,"VERBAL THREAT","AO","Adult Other",34.2265,-118.4565
"1473","03/11/2020 12:00:00 AM",2020-03-11,1900,21,"Topanga",624,"BATTERY - SIMPLE ASSAULT",64,"M","W",104,"DRIVEWAY",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","AO","Adult Other",34.22,-118.5842
"1474","03/11/2020 12:00:00 AM",2020-03-11,1330,12,"77th Street",121,"RAPE, FORCIBLE",30,"F","W",505,"MOTEL",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","IC","Invest Cont",34.0017,-118.2979
"1475","05/14/2020 12:00:00 AM",2020-03-17,2100,17,"Devonshire",354,"THEFT OF IDENTITY",36,"M","W",101,"STREET",500,"UNKNOWN WEAPON/OTHER WEAPON","IC","Invest Cont",34.2536,-118.577
"1476","03/06/2020 12:00:00 AM",2020-03-06,1300,18,"Southeast",210,"ROBBERY",54,"M","B",102,"SIDEWALK",109,"SEMI-AUTOMATIC PISTOL","IC","Invest Cont",33.9237,-118.2556
"1477","03/16/2020 12:00:00 AM",2020-03-16,1100,16,"Foothill",624,"BATTERY - SIMPLE ASSAULT",46,"M","H",505,"MOTEL",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","AO","Adult Other",34.2268,-118.3631
"1478","03/12/2020 12:00:00 AM",2020-03-12,1630,17,"Devonshire",624,"BATTERY - SIMPLE ASSAULT",61,"F","W",518,"TRANSITIONAL HOUSING/HALFWAY HOUSE",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","AO","Adult Other",34.2484,-118.5079
"1479","03/11/2020 12:00:00 AM",2020-03-11,430,21,"Topanga",763,"STALKING",22,"F","B",108,"PARKING LOT",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","AO","Adult Other",34.1847,-118.5888
"1480","03/13/2020 12:00:00 AM",2020-03-13,1630,21,"Topanga",230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",56,"M","W",501,"SINGLE FAMILY DWELLING",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","AO","Adult Other",34.2247,-118.6019
"1481","03/11/2020 12:00:00 AM",2020-03-11,1630,21,"Topanga",624,"BATTERY - SIMPLE ASSAULT",49,"M","B",501,"SINGLE FAMILY DWELLING",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","AO","Adult Other",34.2083,-118.6191
"1482","03/18/2020 12:00:00 AM",2020-03-18,1500,12,"77th Street",626,"INTIMATE PARTNER - SIMPLE ASSAULT",43,"F","B",101,"STREET",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","IC","Invest Cont",33.9852,-118.3115
"1483","03/17/2020 12:00:00 AM",2020-03-17,2045,12,"77th Street",626,"INTIMATE PARTNER - SIMPLE ASSAULT",40,"F","B",502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","IC","Invest Cont",33.9806,-118.3338
"1484","03/15/2020 12:00:00 AM",2020-03-15,2110,20,"Olympic",626,"INTIMATE PARTNER - SIMPLE ASSAULT",21,"F","B",502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","IC","Invest Cont",34.0454,-118.3157
"1485","03/07/2020 12:00:00 AM",2020-03-07,1545,18,"Southeast",624,"BATTERY - SIMPLE ASSAULT",40,"M","B",956,"MTA - GREEN LINE - AVALON",500,"UNKNOWN WEAPON/OTHER WEAPON","IC","Invest Cont",33.9265,-118.2652
